nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,smoker,nationalité_francaise,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France
Ali,Patrick,-1.6347727520050925,-1.5194579787449225,0.9015435710099788,1,1,-0.6988921419928146,0,1,-0.11146980008207712,-0.10029206440788045,0.4620042808013275,0.16865379974162223,-0.9799424842548367,0,0,1,0,0,0,1,0,0,0,0,0
Spencer,James,1.0981164814451738,0.24947327403630606,0.06899619797403213,0,1,-0.6988921419928146,1,1,-1.4756894773234461,-0.031348595371047894,0.10539140472812103,0.0,-0.6310262035061405,0,0,0,1,0,0,0,0,0,1,0,0
Moore,Charles,-1.3377195744561505,1.6586218991332173,0.12893960883262068,1,1,1.411714286413108,0,1,0.1374374137566215,0.34784048433153075,0.5190110867944494,0.6137693637011993,0.1136757091365992,1,0,0,0,0,0,0,0,0,1,0,0
Stephens,Nicholas,-1.694183387514881,-0.47009198133232866,0.28878870445552285,1,0,0.004643334142492988,0,1,-1.1652059144166376,-0.4794811441104591,0.629406700175561,0.2729702346031037,-0.12067104659013704,0,0,1,0,0,0,0,0,0,1,0,0
Smith,Kimberly,1.2763483879745392,-1.8992285301894816,-1.2764003568520574,1,0,1.411714286413108,0,0,-0.29446430224223535,0.38231221884994704,0.6255081888362474,0.0,-0.552910618263895,0,0,0,1,0,0,0,0,0,0,1,0
Miller,Matthew,-0.7436132193582666,0.5293042066796656,1.247883278192933,0,1,0.004643334142492988,1,0,0.047241071459671484,-0.9620854273682866,0.5190110867944494,0.0,-0.5720055391008884,0,0,1,0,0,1,0,0,0,0,0,0
Rogers,Richard,1.692222836543058,0.19950346463570637,-0.2307208563189087,1,0,-1.402427618128122,0,1,-1.0949568401276668,-1.5136331796629465,0.2709639498809553,0.0,1.6568924931445141,0,0,0,1,0,0,0,1,0,0,0,0
Foster,Gabriel,-0.7436132193582666,0.3893887403579858,-1.829211812547926,1,1,0.004643334142492988,1,1,0.038568346238810905,-1.3757462415892816,1.0,0.34340471084646806,-1.0840965979111639,1,0,0,0,0,0,0,0,1,0,0,0
Gillespie,Thomas,0.028725042268982655,0.42936458787846615,1.3011663100672333,1,1,-1.402427618128122,1,0,-0.754118738947846,-0.341594206036794,0.2697970707775185,0.0,-1.101455616853885,0,0,0,1,0,1,0,0,0,0,0,0
Bell,John,1.2763483879745392,-1.0297538466190477,-1.3696456626320834,0,0,0.7081788102778006,0,1,-0.32481884051524734,-0.20370726796312907,0.10196772564392392,0.3415620935409667,0.4122508349514039,0,0,1,0,0,0,0,1,0,0,0,0
Gomez,Carolyn,0.32577821981792465,-1.2296330842214465,-1.642721200987874,1,0,-1.402427618128122,0,1,-0.22421522795326465,-1.1689158344787838,0.7269955027536615,0.37670724346511336,0.16575276596476282,1,0,0,0,0,0,0,0,0,1,0,0
Medina,Brendan,-0.8624344903778434,0.3993827022381052,1.1279964564757567,0,0,-1.402427618128122,1,0,-0.54423878860302,-0.4450094095920428,0.6236417594574446,0.0,1.1673681589597762,1,0,0,0,0,0,0,0,0,0,0,1
Fernandez,Erica,0.32577821981792465,0.09956384583450693,0.029033924068307064,1,0,0.7081788102778006,0,1,-0.23809158830664157,0.10653834270261721,0.47533575431086306,0.6641788183602813,-0.41056666293358113,0,0,1,0,0,1,0,0,0,0,0,0
Johnson,April,1.2763483879745392,0.7491713680423032,-1.5894381691135733,1,1,-1.402427618128122,1,0,-0.22421522795326465,0.623614360478861,0.5190110867944494,0.0,1.1135552002373406,0,1,0,0,0,0,0,0,0,1,0,0
Bell,Alejandra,-1.6347727520050925,0.08956988395438756,0.38869438921983646,0,1,0.7081788102778006,0,1,1.1217917263242971,0.4167839533683633,0.6338441114932301,0.5451642471629429,-1.4573155051796698,0,0,1,0,0,0,0,1,0,0,0,0
Santiago,Curtis,0.6822420328766551,0.4593464735188243,0.9881284978057181,0,1,0.7081788102778006,1,0,0.9292572264211924,1.071746909218272,1.0,0.0,-0.841070332713067,1,0,0,0,1,0,0,0,0,0,0,0
Reynolds,Stephanie,-1.1594876679267854,0.7391774061621839,0.3553924942983986,1,0,0.004643334142492988,1,1,0.6491282017873957,1.1406903782551043,0.14996176138140016,0.4314148780655556,-1.6604160268095078,0,0,1,0,0,0,0,0,0,0,1,0
Mcdowell,Stacey,0.32577821981792465,-0.7998927233762879,1.0014492557742924,0,0,-0.6988921419928146,1,1,-1.051593214023364,-0.37606594055521025,1.0,0.0,-1.028547737294456,0,1,0,0,0,0,0,0,1,0,0,0
Steele,Ralph,1.3357590234843275,-1.649379483186483,0.06899619797403213,0,0,1.411714286413108,1,1,0.7124390958996779,1.6577663960313482,0.5190110867944494,0.4234649834055176,-0.011309227250993457,0,1,0,0,1,0,0,0,0,0,0,0
Davenport,Jeanette,0.9198845749158087,-0.889838380297368,2.32686467364752,1,1,1.411714286413108,0,0,-0.47485698683613536,0.9338599711446071,0.04816719174623025,0.33237763384003416,0.39836361979722695,0,0,0,1,0,0,0,0,0,0,0,1
King,Becky,-1.4565408454757274,-0.19026104868897195,0.755015233355653,0,1,-1.402427618128122,1,1,0.2241646659652273,-0.06582032988946417,0.5190110867944494,0.0,0.8410186028366177,0,1,0,0,0,0,0,0,0,0,0,1
Joseph,Brian,-1.2783089389463622,0.049594036433907224,0.7416944753870777,0,1,1.411714286413108,0,0,1.3099898636169718,-1.1344440999603675,0.5190110867944494,0.2620823769607175,-0.49041815007009865,0,0,0,1,1,0,0,0,0,0,0,0
Anderson,Colton,-0.14950686426038257,1.148929843247101,-0.7835323120147771,1,1,-0.6988921419928146,1,0,-1.4462022115725202,-0.9965571618867028,0.36195935643683413,0.0,-0.8896755857526863,0,0,1,0,0,0,0,0,0,1,0,0
Williams,Monica,0.7416526683864435,0.009618188913426888,1.6608267752187627,0,1,0.7081788102778006,1,1,-1.7514821393468127,-0.617368082184124,0.09522041316947645,0.15821832328699445,-0.6987263773827531,0,0,1,0,0,0,0,0,1,0,0,0
Levy,Christopher,1.1575271169549624,0.09956384583450693,0.408675526172699,1,1,-1.402427618128122,0,1,-1.08108047977429,-1.5481049141813628,0.44692739472355164,0.20379725124265152,-0.7889932758849033,1,0,0,0,0,0,0,1,0,0,0,0
Powers,Christine,1.6328122010332695,-0.5300557526130506,0.16890188273834575,1,0,0.7081788102778006,1,0,-0.5468406061692782,-1.0655006309235353,0.12926769437964455,0.0,0.12061931671368768,0,1,0,0,0,0,0,0,1,0,0,0
Whitaker,Debbie,1.3357590234843275,-0.4201221719317289,0.6817510645284891,0,0,-0.6988921419928146,1,0,-1.7514821393468127,0.9683317056630234,0.5476101103869556,0.0,-0.8688447630214209,1,0,0,0,0,0,0,0,0,0,1,0
Peterson,Robert,0.028725042268982655,1.8585011367356161,-1.2297777039620443,0,0,0.004643334142492988,1,1,0.1790664948167523,-1.0310288964051189,0.5190110867944494,0.0,0.40704312926858754,1,0,0,0,0,0,1,0,0,0,0,0
Robertson,Monique,0.8604739394060203,-1.7193372163473215,0.49526045296843724,1,0,0.7081788102778006,0,0,-0.3014024824189238,1.3130490508471857,0.820197301652197,0.0,0.919134188078863,0,0,0,1,0,0,0,0,0,1,0,0
Gonzales,Judith,-0.26832813527995936,0.08956988395438756,0.408675526172699,0,0,-1.402427618128122,0,1,1.6889879557685792,0.10653834270261721,0.5190110867944494,0.16852439291344232,0.6743720209864941,0,0,1,0,1,0,0,0,0,0,0,0
Flores,Cody,-0.44656004180932457,0.9890264531651823,-0.7502304170933393,0,1,0.7081788102778006,1,1,0.4071591681253855,1.6577663960313482,0.4419410788581324,0.28625083406526375,0.1640168640704907,1,0,0,0,0,0,0,1,0,0,0,0
Bradley,Michelle,-1.515951480985516,-0.23023689620945229,0.00905278711544453,1,0,-1.402427618128122,1,1,-0.37685519184041083,-0.5828963476657077,0.14663139414636492,0.0,1.6325898666247045,0,1,0,0,1,0,0,0,0,0,0,0
Parker,Destiny,0.14754631328855947,0.3494128928375055,-0.15745668749174482,1,0,-1.402427618128122,0,1,-0.08111526180906509,0.17548181173944977,0.6292903008585653,0.0,0.48342281261656084,0,0,1,0,0,0,0,0,1,0,0,0
Mclaughlin,Crystal,0.8604739394060203,0.20949742651582573,0.34207173632982324,0,1,1.411714286413108,0,1,-1.7029148781099934,1.4164642544024346,0.5190110867944494,0.6531447147667003,1.4294893449948665,0,0,1,0,0,1,0,0,0,0,0,0
Glenn,Jamie,-0.20891749977017096,1.268857385808539,1.7340909440459256,0,0,-1.402427618128122,1,1,-0.07938071676489297,0.20995354625786605,0.26226709314350305,0.0,-0.7803137664135428,0,0,1,0,1,0,0,0,0,0,0,0
Shepard,William,-0.7436132193582666,1.038996262565782,0.16224150375405855,0,0,-0.6988921419928146,0,0,0.45399188431803267,-0.4794811441104591,0.5190110867944494,0.0,-1.2767817081753692,1,0,0,0,1,0,0,0,0,0,0,0
Griffith,Timothy,1.4545802945039044,0.1295457314748679,0.04901506102116959,1,1,1.411714286413108,0,1,1.298715320829853,0.6580860949972769,0.11620114956350258,0.908506650769513,-0.8931473895412306,0,1,0,0,0,0,0,0,0,0,1,0
Stone,Cody,0.5040101263472899,-1.619397597546122,-0.5970417004547248,1,1,0.004643334142492988,0,0,-0.09499162216244202,1.071746909218272,0.6271799139029846,0.0,0.9625317354356661,0,0,1,0,1,0,0,0,0,0,0,0
Hebert,Haley,-0.5653813128289014,0.10955780771462631,-1.3696456626320834,0,0,1.411714286413108,1,1,2.080127863229391,-0.4794811441104591,0.6268164786801664,0.39326157653542904,-0.6692160451801271,1,0,0,0,0,0,0,1,0,0,0,0
Silva,Angela,-0.3277387707897478,0.5792740160802653,-0.25070199327177123,0,1,-0.6988921419928146,0,1,-1.2978986102958043,0.24442528077628192,1.0,0.05775234908012488,1.3722045824838864,0,1,0,0,0,1,0,0,0,0,0,0
Martinez,Marissa,-1.3377195744561505,-0.17027312492873037,0.33541135734553507,0,1,-1.402427618128122,0,1,-0.6162224079361628,-0.6863115512209566,0.528942161083187,0.03339320221894335,-1.634377498395426,0,0,0,1,0,0,1,0,0,0,0,0
Parker,Robert,1.0981164814451738,-0.1802670868088526,0.09563771391118281,0,1,1.411714286413108,0,0,0.3403791839247591,1.4509359889208508,1.0,0.21088281718616736,-0.596308165620698,0,1,0,0,0,0,0,1,0,0,0,0
Farley,Michelle,1.5139909300136927,-0.8098866852564073,0.10895847187975814,0,0,0.004643334142492988,1,0,0.04117016380506908,1.2441055818103532,0.06622543950361945,0.0,-0.02519644240517042,1,0,0,0,0,0,0,0,0,0,1,0
Larson,Robert,1.0387058459353855,-0.020363696726931235,-0.23738123530319588,0,0,-0.6988921419928146,1,0,0.864211787264738,-0.4450094095920428,0.37324951299872533,0.0,1.118762905920157,0,0,1,0,0,0,1,0,0,0,0,0
Todd,Dana,-1.515951480985516,1.0789721100862624,-0.5770605635018623,1,0,-1.402427618128122,0,0,1.2492807870709477,1.4509359889208508,0.1471999230417739,0.0,0.43134575578839723,0,0,0,1,0,0,0,0,0,0,0,1
Kelly,Alicia,-1.3377195744561505,1.5886641659723788,-1.7026646118464621,0,1,-1.402427618128122,1,0,-0.3863951895833575,1.6577663960313482,1.0,0.0,1.2958248991359131,0,0,0,1,0,1,0,0,0,0,0,0
Wilcox,Emily,-1.1594876679267854,-0.9897779990985673,-0.7768719330304895,0,0,1.411714286413108,1,1,0.4583282469284629,1.0372751746998559,1.0,0.0,-1.476410426016663,0,0,0,1,0,0,1,0,0,0,0,0
Meyer,Michael,-1.100077032416997,1.4187668140103382,0.4752793160155747,0,0,-0.6988921419928146,1,1,-1.5702221822308264,0.5546708914420284,1.0,0.0,-1.087568401699708,0,1,0,0,0,0,0,0,0,1,0,0
Wells,Jessica,0.9198845749158087,0.8191291012031416,1.1080153195228941,1,1,1.411714286413108,0,1,-0.3612442864428618,0.03759487366578466,0.13627474086722302,1.0,-0.8896755857526863,0,1,0,0,0,0,0,0,0,0,1,0
Pruitt,Lauren,0.7416526683864435,0.06958196019414598,0.04901506102116959,0,0,-0.6988921419928146,1,1,-0.8018187276625792,1.2785773163287695,0.5190110867944494,0.0,0.2143580190043822,1,0,0,0,0,0,0,0,0,0,1,0
Murphy,Peter,1.395169658994116,0.4793343972790659,-0.14413592952316948,0,0,-1.402427618128122,0,0,2.1772623857030298,-0.2726507369999616,0.5378610423029749,0.0,0.7142977645547528,0,0,1,0,0,0,0,0,0,0,1,0
Marsh,Lindsay,0.32577821981792465,-0.9897779990985673,-0.2307208563189087,0,0,0.7081788102778006,1,1,0.8650790597868241,-1.1344440999603675,0.5190110867944494,0.4437413593038346,0.7490158024401953,0,0,1,0,0,0,0,0,0,0,0,1
Watkins,Courtney,-0.26832813527995936,0.2894491215567864,0.9348454659314167,1,1,-0.6988921419928146,0,0,0.08366651738728592,-0.3071224715183779,0.14035737476251173,0.0,-1.648264713549603,0,0,1,0,1,0,0,0,0,0,0,0
Hawkins,Wesley,-0.9812557613974202,-0.17027312492873037,-1.0499474713862802,1,1,1.411714286413108,1,0,-0.16870978653975693,0.4512556878867796,0.5190110867944494,0.0,0.20220670574447736,1,0,0,0,0,0,0,0,0,1,0,0
Greene,Jose,-1.100077032416997,-0.9398081896979676,1.2279021412400704,1,1,0.7081788102778006,1,1,1.10357900336049,1.209633847291937,0.5190110867944494,0.9509367430782016,-0.8532216459729718,1,0,0,0,0,0,0,0,0,0,1,0
Blankenship,Michael,1.1575271169549624,0.029606112673668476,0.7683359913242274,1,0,0.004643334142492988,1,1,0.7904936228874231,-0.2726507369999616,1.0,0.3657405774186893,-0.24218417918918547,0,1,0,0,0,0,0,0,0,0,0,1
Bates,Matthew,-0.5653813128289014,-0.2102489724492107,0.5285623478898751,0,1,0.004643334142492988,1,0,-1.5225221935160933,0.5546708914420284,0.12889829489430268,0.0,0.4087790311628597,0,0,1,0,0,0,0,0,0,1,0,0
Blanchard,Kimberly,-0.3277387707897478,-0.25022481996969104,-0.7302492801404763,1,0,0.004643334142492988,1,1,-0.1201425253029377,-0.617368082184124,0.06558957216036171,0.22494409869737544,0.37406099327741726,0,0,1,0,0,0,0,0,0,0,1,0
Nielsen,Mark,0.6228313973668667,-0.34017047689077107,-1.2430984619306196,1,0,-0.6988921419928146,1,1,1.432275289231106,1.071746909218272,0.111473028546692,0.2916763877178525,1.2854094877702804,0,0,0,1,0,0,0,0,0,0,1,0
Wells,Christian,1.0981164814451738,0.7491713680423032,0.408675526172699,0,1,1.411714286413108,0,0,-0.5433715160809339,-0.41053767507362654,0.10656309372068973,0.0,0.0789576712511568,0,1,0,0,0,0,1,0,0,0,0,0
Gay,Edward,1.0387058459353855,0.07957592207426818,-0.22406047733462056,1,0,-1.402427618128122,0,0,-0.7810041871325138,1.3130490508471857,0.46537909141194295,0.0,0.4330816576826694,0,1,0,0,0,0,1,0,0,0,0,0
Moore,Heather,1.2169377524647507,-0.5600376382534087,-1.4628909684121094,0,0,-1.402427618128122,0,1,0.5589318594904457,-0.6863115512209566,0.1444534763473702,0.0,0.45044067662539056,1,0,0,0,0,0,1,0,0,0,0,0
Curry,Kimberly,0.3851888553277131,1.618646051612737,0.8016378862456652,0,1,0.004643334142492988,0,0,0.20855376056767824,1.6232946615129318,1.0,0.0,-0.957375759629299,0,0,0,1,0,0,0,1,0,0,0,0
Smith,Emily,-0.9218451258876318,0.859104948723622,-0.9633625445905414,1,1,0.004643334142492988,1,0,-1.7514821393468127,-1.0999723654419515,0.8076044347177798,0.0,-1.4000307426686898,1,0,0,0,0,0,0,0,0,1,0,0
Rush,Robert,-0.5653813128289014,-0.29020066749017137,-0.017588728821706142,0,0,0.004643334142492988,0,1,1.4131952937452128,0.5201991569236122,0.5190110867944494,0.285755004228848,-1.028547737294456,0,0,0,1,0,0,0,0,1,0,0,0
Joseph,Robert,0.8604739394060203,-1.3795425124232457,0.7616756123399402,1,1,1.411714286413108,0,1,1.043737199336552,0.07206660818420094,0.5190110867944494,1.0,0.6222949641583304,0,0,1,0,0,0,0,0,0,0,1,0
Smith,Jill,-1.6347727520050925,0.6192498636007427,-0.5237775316275614,1,1,0.7081788102778006,0,1,0.4548591568401187,1.4509359889208508,0.4603989322046127,0.8114990047822526,-0.33418697958560784,0,1,0,0,0,1,0,0,0,0,0,0
Lopez,Timothy,0.9198845749158087,2.0283984886976567,0.26880756750265933,1,0,-0.6988921419928146,1,1,-1.1001604752601832,-1.0999723654419515,0.5190110867944494,0.0,-0.013045129145265576,0,0,0,1,0,0,0,0,0,0,1,0
Beard,Mary,-0.9218451258876318,-0.919820265937726,-0.7768719330304895,1,0,0.7081788102778006,1,1,-0.32915520312567764,-0.16923553344471282,1.0,0.0,-1.6430570078667865,0,0,1,0,0,0,1,0,0,0,0,0
Clark,Jessica,0.5634207618570782,1.618646051612737,0.7416944753870777,0,0,-0.6988921419928146,0,1,-0.5529115138238806,-0.341594206036794,0.1097135711021861,0.0,-1.216025141875845,0,0,0,1,0,0,1,0,0,0,0,0
Robles,Adam,-0.44656004180932457,0.009618188913426888,-1.4295890734906715,0,0,-1.402427618128122,0,1,-1.7514821393468127,0.5201991569236122,0.12004521295784132,0.0586596403965964,0.9590599316471218,0,0,0,1,0,0,0,0,1,0,0,0
Skinner,Steven,-0.14950686426038257,0.8191291012031416,-1.6294004430192988,1,0,-1.402427618128122,1,1,0.23977557136277633,-1.6859918522550277,0.7264379404054738,0.0,-0.7508034342109167,0,0,0,1,0,0,0,1,0,0,0,0
Jackson,Steven,0.7416526683864435,-1.539445902505164,-2.581834637772422,0,0,0.7081788102778006,1,1,-1.6344003488651948,1.3819925198840184,1.0,0.0,-1.709021279849127,0,0,1,0,0,1,0,0,0,0,0,0
Schmidt,Christine,0.7416526683864435,-0.3801463244112514,-2.535211984882409,1,0,0.7081788102778006,1,0,0.6283136612573302,-1.1344440999603675,0.7214533561001419,0.0,-0.134558261744314,0,0,0,1,0,0,0,1,0,0,0,0
Villarreal,Katrina,1.1575271169549624,0.009618188913426888,-0.6303435953761627,1,0,1.411714286413108,0,1,1.1374026317218462,-0.031348595371047894,0.6333290685649696,0.5925993026313002,1.6048154363163505,0,0,0,1,0,0,1,0,0,0,0,0
Mitchell,Eric,0.6822420328766551,-0.01036973484681186,-1.562796653176423,0,0,0.004643334142492988,0,1,0.6525972918757399,1.6577663960313482,0.5190110867944494,0.47061531893646746,1.3999790127922405,0,1,0,0,1,0,0,0,0,0,0,0
Herrera,Latoya,1.6328122010332695,0.8191291012031416,0.7683359913242274,0,0,-1.402427618128122,1,1,-0.10453161990538866,-1.0999723654419515,1.0,0.0,0.7976210554798147,0,1,0,0,1,0,0,0,0,0,0,0
Evans,Debra,-1.218898303436574,0.6192498636007427,0.561864242811313,0,0,1.411714286413108,0,1,0.5979591229843183,0.4167839533683633,0.6396103989803036,0.6369968638098544,-1.5163361695849218,0,1,0,0,0,1,0,0,0,0,0,0
Thomas,Jeremy,-0.5059706773191129,1.0489902244459015,-1.409607936537809,0,0,-1.402427618128122,1,1,0.6231100261248139,-0.9965571618867028,0.5514722589644309,0.0,1.363525073012526,0,0,1,0,0,0,0,0,0,0,1,0
Smith,Laura,-0.6247919483386898,-0.5600376382534087,-1.9424382552808148,0,0,-1.402427618128122,0,1,0.3291046411376403,-1.6859918522550277,0.1321334263245232,0.019520199709274183,1.1847271779024975,0,0,1,0,0,0,0,0,0,1,0,0
Morgan,Kenneth,-0.09009622875059416,-1.1896572367009661,-1.8691740864536515,1,0,-1.402427618128122,0,0,-0.2883933945876329,-1.3757462415892816,0.4537820639234265,0.0,1.106611592660252,0,1,0,0,1,0,0,0,0,0,0,0
Sanchez,Gregory,1.4545802945039044,0.569280054200143,-0.6769662482661759,0,1,1.411714286413108,0,0,-0.8252350857589028,0.24442528077628192,1.0,0.21079791073208806,1.3912995033208797,0,1,0,0,0,0,0,0,0,0,0,1
Flynn,Sierra,-0.8030238548680549,-1.3895364743033651,0.7283737174185023,0,0,0.7081788102778006,1,1,-0.6136205903699047,1.106218643736688,0.8165850749140232,0.05930523994108838,-0.754275237999461,0,0,1,0,0,0,0,0,0,0,1,0
Butler,Daniel,-0.5653813128289014,0.9090747581242217,-2.6351176696467227,1,1,0.7081788102778006,1,1,1.0706226475212197,-0.8241984892946215,0.6287346624660303,0.7264473003527092,0.5285562618676359,1,0,0,0,0,1,0,0,0,0,0,0
Rangel,Alejandro,0.5634207618570782,-0.4401100956919705,-1.3629852836477958,1,0,0.7081788102778006,1,1,-0.2354897707403834,0.6925578295156931,0.553037589283567,0.40926987093504086,-0.09984022385887159,0,0,1,0,0,1,0,0,0,0,0,0
Rivera,Gary,0.14754631328855947,-0.5600376382534087,-0.45051336280039844,1,1,0.7081788102778006,0,0,0.22676648353148546,0.27889701529469824,0.556097063562685,0.10680517452292945,0.32371983834352575,1,0,0,0,0,0,0,0,1,0,0,0
Walton,Robert,-1.694183387514881,1.3188271952091388,0.8615812971042538,0,1,0.7081788102778006,0,0,0.3950173528161807,0.03759487366578466,0.5683784420769101,0.0,-0.32897927390279147,1,0,0,0,0,0,0,0,0,0,1,0
Lowery,Austin,0.5634207618570782,0.14953365523510664,2.2735816417732195,1,0,-1.402427618128122,1,1,0.534648228872036,-0.8241984892946215,0.5190110867944494,0.0,0.6327103755239631,0,0,1,0,0,0,1,0,0,0,0,0
Robles,Lisa,0.6228313973668667,0.7091955205218229,-1.9357778762965272,0,1,0.004643334142492988,0,1,-0.004795279865491993,-0.13476379892629653,0.5190110867944494,0.33383125315200957,-0.4591719159732005,0,0,1,0,0,0,0,0,0,1,0,0
Snyder,Lisa,1.3357590234843275,-0.4401100956919705,-0.9633625445905414,0,1,-1.402427618128122,1,0,0.06718833946765082,-0.06582032988946417,1.0,0.0,0.20915031332156583,1,0,0,0,0,0,0,0,0,0,0,1
Park,George,-0.9812557613974202,0.889086834363983,0.9281850869471295,0,0,0.7081788102778006,0,0,0.2137573957001946,1.3130490508471857,0.5190110867944494,0.0,0.34281475918051907,1,0,0,0,0,0,0,0,0,1,0,0
Thomas,Nathaniel,-1.1594876679267854,0.5792740160802653,-0.5104567736589866,1,1,0.7081788102778006,1,1,-1.7514821393468127,0.31336874981311447,1.0,0.13780924924927368,-1.2663662968097364,0,1,0,0,0,0,0,0,1,0,0,0
Arnold,Amanda,-1.694183387514881,1.3787909664898608,-0.2307208563189087,1,0,-1.402427618128122,0,0,0.3126264632180052,-0.7207832857393729,0.7252460498785503,0.0,1.537115262439738,0,1,0,0,0,0,0,0,0,0,1,0
Gay,Andrea,1.0981164814451738,-0.8498625327768876,1.9272419345902656,0,1,1.411714286413108,1,1,0.17733194977258018,0.6925578295156931,0.6152088694355595,0.5453520767714661,1.3461660540698046,0,1,0,0,0,0,0,0,0,0,0,1
Neal,Christopher,1.395169658994116,-0.12030331552813066,-0.6969473852190384,1,0,1.411714286413108,1,1,0.5363827739162081,0.0031231391473683823,0.5264839229455761,0.36528792336708066,1.0875166718232587,0,0,1,0,0,0,0,1,0,0,0,0
Lopez,Kristi,-1.3377195744561505,0.18950950275558698,1.3011663100672333,0,1,-1.402427618128122,1,0,0.02382471336334792,-0.9620854273682866,0.5190110867944494,0.0,-0.177955809101117,0,0,0,1,0,0,1,0,0,0,0,0
Jones,Karen,0.4445994908375015,-1.4594942074642034,0.36871325226697294,1,1,1.411714286413108,1,1,-0.4167497278563695,-1.4102179761076978,0.7278591664462135,0.41979756304330723,-1.5493183055760922,0,0,1,0,0,0,0,0,0,0,0,1
King,Justin,0.4445994908375015,0.3394189309573861,0.2421660515655096,0,0,-0.6988921419928146,1,0,-0.7593223740803624,-0.41053767507362654,0.5378219860032226,0.0,1.3027685067130017,0,0,1,0,0,0,0,0,0,0,1,0
Elliott,Benjamin,0.20695694879834786,-0.7599168758558076,-1.4162683155220968,0,0,-1.402427618128122,0,0,0.7800863526223905,-1.2723310380340327,0.6378509415357976,0.0,0.21088621521583795,1,0,0,0,0,0,0,0,0,0,0,1
Dean,Laura,-0.38714940629953615,-1.7793009876280435,-0.3372869200675095,0,0,-1.402427618128122,1,0,-0.07157526406611846,-0.031348595371047894,0.20731872730333564,0.0,-1.1934584172503073,0,0,1,0,0,0,0,0,0,0,0,1
